dataset_id,session,nll_summed,n_trials
5,111,95.79705810546875,200
5,112,77.16323852539062,200
5,113,90.52876281738281,200
5,114,70.97883605957031,200
5,115,121.76811218261719,200
5,116,129.64791870117188,200
5,117,79.2110595703125,200
5,118,64.7560806274414,200
5,119,92.79981994628906,200
5,120,130.830810546875,200
5,121,125.39798736572266,200
5,122,127.42849731445312,200
5,123,130.05996704101562,200
5,124,102.0073471069336,200
5,125,132.80587768554688,200
5,126,78.07614135742188,200
5,127,100.92472839355469,200
5,128,159.13111877441406,200
5,129,66.86680603027344,200
5,130,88.74898529052734,200
5,131,68.81661224365234,200
5,132,125.17220306396484,200
5,133,75.61076354980469,200
5,134,74.08549499511719,200
5,135,70.80609130859375,200
5,136,77.18502044677734,200
5,137,70.76891326904297,200
5,138,70.6549301147461,200
5,139,130.96356201171875,200
5,140,83.50390625,200
5,141,141.06707763671875,200
5,142,128.90194702148438,200
5,143,83.35430145263672,200
5,144,80.38560485839844,200
5,145,136.34066772460938,200
5,146,87.92169952392578,200
5,147,65.7867202758789,200
5,148,110.04352569580078,200
5,149,77.82940673828125,200
5,150,95.73365020751953,200
5,151,129.9317626953125,200
5,152,141.48483276367188,200
5,153,121.9902572631836,200
5,154,126.86555480957031,200
5,155,136.2099151611328,200
5,156,87.5334243774414,200
5,157,40.16755294799805,200
5,158,135.83746337890625,200
5,159,137.01902770996094,200
5,160,74.11238098144531,200
5,161,80.545654296875,200
5,162,134.0458526611328,200
5,163,91.93809509277344,200
5,164,82.48251342773438,200
5,165,118.02055358886719,200
5,166,129.49684143066406,200
5,167,133.13571166992188,200
5,168,143.9556121826172,200
5,169,91.34907531738281,200
5,170,126.16265869140625,200
5,171,139.2041015625,200
5,172,79.43377685546875,200
5,173,96.40130615234375,200
5,174,84.41242980957031,200
5,175,133.36517333984375,200
5,176,143.24407958984375,200
5,177,80.51217651367188,200
5,178,80.5269775390625,200
5,179,138.01498413085938,200
5,180,91.04560852050781,200
5,181,93.0712661743164,200
5,182,84.32530212402344,200
5,183,67.06388854980469,200
5,184,75.17129516601562,200
5,185,126.89468383789062,200
5,186,86.59214782714844,200
5,187,79.51588439941406,200
5,188,118.86923217773438,200
5,189,138.96949768066406,200
5,190,118.38240814208984,200
5,191,132.12986755371094,200
5,192,93.44398498535156,200
5,193,99.73851776123047,200
5,194,129.03350830078125,200
